activation_method,add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),32, 2172.908942,.,0.533989,0.769814,0.589380,0.812927
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),33, 2174.805076,.,0.548824,0.780950,0.591008,0.813914
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),34, 2169.637661,.,0.545345,0.780430,0.591834,0.814335
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),35, 2168.879040,.,0.537408,0.771433,0.593194,0.815492
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),36, 2172.146657,.,0.543109,0.779067,0.594527,0.816351
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),37, 2172.299755,.,0.549464,0.781130,0.595345,0.817245
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),38, 2169.149142,.,0.539447,0.776432,0.596959,0.818220
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),39, 2163.142468,.,0.549604,0.783069,0.597494,0.818913
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),40, 2164.213703,.,0.546525,0.780130,0.599088,0.819921
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000100,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),41, 2163.040068,.,0.552203,0.784969,0.599864,0.820588
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000100,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),42, 2164.171611,.,0.576623,0.804127,0.630640,0.840511
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000100,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),43, 2171.804494,.,0.579754,0.805002,0.636979,0.844893
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000100,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),44, 2168.893378,.,0.580254,0.806782,0.638396,0.845772
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000100,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),45, 2164.516089,.,0.580554,0.805622,0.640296,0.846574
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000010,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),46, 2164.069908,.,0.581074,0.806042,0.640957,0.847255
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000010,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),47, 2161.361188,.,0.585173,0.810041,0.645713,0.850688
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000010,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),48, 2164.369352,.,0.585597,0.808333,0.646296,0.851527
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000010,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),49, 2162.738992,.,0.583893,0.808461,0.647238,0.851588
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.000010,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),50, 2163.496335,.,0.586212,0.809641,0.647295,0.852037
