augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),42,,.,0.539032,0.771267,0.587328,0.806221
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),43,,.,0.539153,0.770747,0.588500,0.807012
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),44,,.,0.539393,0.770206,0.588648,0.807215
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),45,,.,0.538563,0.770800,0.588474,0.806955
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),46,,.,0.534951,0.769626,0.588170,0.806823
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),47,,.,0.537612,0.769066,0.587546,0.806707
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),48,,.,0.538552,0.770246,0.587922,0.806832
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),49,,.,0.535746,0.766884,0.587537,0.806195
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),50,,.,0.534251,0.767506,0.587136,0.806294
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),51,,.,0.537092,0.768426,0.586802,0.805907
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),52,,.,0.542754,0.773307,0.591590,0.809533
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),53,,.,0.541580,0.772219,0.592734,0.809916
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),54,,.,0.539853,0.773327,0.592238,0.809696
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),55,,.,0.543294,0.772067,0.591643,0.809404
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),56,,.,0.543294,0.772067,0.591643,0.809404
